doc_id,termo_id,categoria,campo_cadastro,termo_pt,termo_en,abreviacao_pt,abreviacao_en,campo_texto,fonte_documental,idioma_declarado,idioma_detectado,data_extracao_glossario,data_processamento,glossario_versao,pipeline_versao,texto_bruto,texto_normalizado,tokens_lematizados,num_tokens_brutos,num_tokens_lematizados,entidades_detectadas,campos_extraidos,termos_relacionados,abrevs_encontradas,abrevs_expandidas,stopwords_removidas,unidade,norma_referencia,regra_normalizacao
CORP-0381,EL007,eventos_logs,setpoint_configurado,Setpoint,Setpoint,SP,SP,definicao_pt,ficha_cadastro_ativo,pt,pt,2026-04-29,2026-05-09,v5,v1.0,"Valor de referência a partir do qual o sistema gera alarme, trip ou ação de controle. Ex.: setpoint temperatura = 80°C (alarme) e 95°C (trip); setpoint vibração = 4,5 mm/s (alarme).","Valor de referência a partir do qual o sistema gera alarme, Desarme ou ação de controle. Motor à Prova de Explosão setpoint temperatura = 80°C (alarme) e 95°C (trip); setpoint vibração = 4,5 mm/s (alarme).",valor | de | referência | partir | do | qual | sistema | gera | alarme | desarme | ação | de | controle | motor | prova | de | explosão | setpoint | temperatura | 80 | alarme | 95 | trip | setpoint | vibração | 4.5_mm | alarme,25,27,,{},MP003 | EL007 | EL002 | GM005 | GM004 | EL001,2,2,1,(variável),ISO 13381 | IEC 62682 | ISA 18.2,"Normalizar: setpoint | SP | set point | valor alvo | target → setpoint_configurado. Registrar unidade do setpoint junto ao valor (ex.: SP_velocidade_rpm = 1750; SP_corrente_a = 28.5). Normalizar ""set point"" → ""setpoint""."
CORP-0382,EL007,eventos_logs,setpoint_configurado,Setpoint,Setpoint,SP,SP,definicao_en,ficha_cadastro_ativo,en,en,2026-04-29,2026-05-09,v5,v1.0,"Reference value above or below which the system generates alarm, trip or control action. E.g.: temperature setpoint = 80°C (alarm) and 95°C (trip); vibration setpoint = 4.5 mm/s (alarm).","Reference value above or below which the system generates alarm, Desarme or control action. E.g.: temperature setpoint = 80°C (alarm) and 95°C (trip); vibration setpoint = 4.5 mm/s (alarm).",reference | value | above | or | below | system | generat | alarm | desarme | or | control | action | e.g | temperature | setpoint | 80 | alarm | and | 95 | trip | vibration | setpoint | 4.5_mm | alarm,26,24,,{},EL007 | EL002 | GM005 | GM004 | EL001,1,1,2,(variável),ISO 13381 | IEC 62682 | ISA 18.2,"Normalizar: setpoint | SP | set point | valor alvo | target → setpoint_configurado. Registrar unidade do setpoint junto ao valor (ex.: SP_velocidade_rpm = 1750; SP_corrente_a = 28.5). Normalizar ""set point"" → ""setpoint""."
CORP-0383,EL007,eventos_logs,setpoint_configurado,Setpoint,Setpoint,SP,SP,observacoes_pt,ficha_cadastro_ativo,pt,misto,2026-04-29,2026-05-09,v5,v1.0,Setpoints devem ser cadastrados por ativo e por variável monitorada.,Setpoints devem ser cadastrados por ativo e por variável monitorada.,setpoints | devem | cadastrados | ativo | variável | monitorada,9,6,,{},EL007,0,0,3,(variável),ISO 13381 | IEC 62682 | ISA 18.2,"Normalizar: setpoint | SP | set point | valor alvo | target → setpoint_configurado. Registrar unidade do setpoint junto ao valor (ex.: SP_velocidade_rpm = 1750; SP_corrente_a = 28.5). Normalizar ""set point"" → ""setpoint""."
CORP-0384,EL007,eventos_logs,setpoint_configurado,Setpoint,Setpoint,SP,SP,ambiguidades,ficha_cadastro_ativo,pt,pt,2026-04-29,2026-05-09,v5,v1.0,"Setpoint pode ser de velocidade (RPM), corrente (A), temperatura (°C) ou qualquer grandeza controlada — registrar sempre com unidade e variável de referência para evitar erros de escala.","Setpoint pode ser de velocidade (RPM), corrente (A), temperatura (°C) ou qualquer grandeza controlada — registrar sempre com unidade e variável de referência para evitar erros de escala.","Setpoint | pode | de | velocidade | (rpm), | corrente | (a), | temperatura | (°c) | qualquer | grandeza | controlada | registrar | sempre | unidade | variável | de | referência | evitar | erros | de | escala.",26,22,,{},EL007 | GM005 | GE002 | GM001,0,0,4,(variável),ISO 13381 | IEC 62682 | ISA 18.2,"Normalizar: setpoint | SP | set point | valor alvo | target → setpoint_configurado. Registrar unidade do setpoint junto ao valor (ex.: SP_velocidade_rpm = 1750; SP_corrente_a = 28.5). Normalizar ""set point"" → ""setpoint""."
CORP-0385,EL008,eventos_logs,horas_operacao_total,Horímetro,Hour Meter,HOR,HM,definicao_pt,registro_operacional,pt,pt,2026-04-29,2026-05-09,v5,v1.0,Contador acumulado de horas de operação efetiva do motor desde a instalação ou último reset. Parâmetro fundamental para manutenção preventiva baseada em tempo e cálculo de MTBF/MTTR.,Contador acumulado de horas de operação efetiva do motor desde a instalação ou último reset. Parâmetro fundamental para manutenção preventiva baseada em tempo e cálculo de MTBF/MTTR.,contador | acumulado | de | horas | de | operação | efetiva | do | motor | desde | instalação | último | reset | parâmetro | fundamental | manutenção | preventiva | baseada | em | tempo | cálculo | de | MTBF | MTTR,26,24,,{},MP008 | EL008 | MP007 | MP006,0,0,2,h,ISO 14224 | ISO 55000,"Normalizar: horímetro | horimetro | run hours meter | HM → horas_operacao_total. Registrar valor acumulado em horas decimais. Sincronizar com campo MP008 (horas_operacao_total) — mesma grandeza, campos redundantes para rastreabilidade."
CORP-0386,EL008,eventos_logs,horas_operacao_total,Horímetro,Hour Meter,HOR,HM,definicao_en,registro_operacional,en,en,2026-04-29,2026-05-09,v5,v1.0,Accumulated counter of effective motor operating hours since installation or last reset. Fundamental for time-based preventive maintenance and MTBF/MTTR calculation.,Accumulated counter of effective motor operating hours since installation or last reset. Fundamental for time-based preventive maintenance and MTBF/MTTR calculation.,accumulat | counter | effective | motor | operat | hour | since | installation | or | last | reset | fundamental | time-bas | preventive | maintenance | and | MTBF | MTTR | calculation,21,19,,{},MP008 | EL008 | MP007 | MP006,0,0,2,h,ISO 14224 | ISO 55000,"Normalizar: horímetro | horimetro | run hours meter | HM → horas_operacao_total. Registrar valor acumulado em horas decimais. Sincronizar com campo MP008 (horas_operacao_total) — mesma grandeza, campos redundantes para rastreabilidade."
CORP-0387,EL008,eventos_logs,horas_operacao_total,Horímetro,Hour Meter,HOR,HM,observacoes_pt,registro_operacional,pt,pt,2026-04-29,2026-05-09,v5,v1.0,Registrar com timestamp a cada leitura. Alguns inversores e CLPs fornecem horímetro parcial por sessão.,Registrar com timestamp a cada leitura. Alguns inversores e CLPs fornecem Horas de Operação parcial por sessão.,registrar | timestamp | cada | leitura | alguns | inversor | clps | fornecem | horas | de | operação | parcial | sessão,13,13,,{},MP008 | EL006 | EL008,1,1,2,h,ISO 14224 | ISO 55000,"Normalizar: horímetro | horimetro | run hours meter | HM → horas_operacao_total. Registrar valor acumulado em horas decimais. Sincronizar com campo MP008 (horas_operacao_total) — mesma grandeza, campos redundantes para rastreabilidade."
CORP-0388,EL008,eventos_logs,horas_operacao_total,Horímetro,Hour Meter,HOR,HM,ambiguidades,registro_operacional,pt,pt,2026-04-29,2026-05-09,v5,v1.0,Horímetro e horas de operação são a mesma grandeza — EL008 representa a leitura do instrumento físico; MP008 representa o dado no sistema. Manter ambos e reconciliar periodicamente para detectar divergência.,Horas de Operação e horas de operação são a mesma grandeza — EL008 representa a leitura do instrumento físico; MP008 representa o dado no sistema. Manter ambos e reconciliar periodicamente para detectar divergência.,horas | de | operação | horas | de | operação | são | mesma | grandeza | EL008 | representa | leitura | do | instrumento | físico; | MP008 | representa | dado | sistema. | manter | ambos | reconciliar | periodicamente | detectar | divergência.,25,25,EL008 | MP008,{'codigo_evento': 8.0},MP008 | EL008,1,1,2,h,ISO 14224 | ISO 55000,"Normalizar: horímetro | horimetro | run hours meter | HM → horas_operacao_total. Registrar valor acumulado em horas decimais. Sincronizar com campo MP008 (horas_operacao_total) — mesma grandeza, campos redundantes para rastreabilidade."
CORP-0389,TF011,tipos_falha,tipo_falha,Sobrecorrente,Overcurrent,SC,OC,definicao_pt,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,"Corrente do motor acima do valor nominal, de forma sustentada ou transitória. Causas: sobrecarga mecânica, falha no rotor, bloqueio, desequilíbrio de tensão. Detectada por relé de sobrecorrente ou inversor.","Corrente do motor acima do valor nominal, de forma sustentada ou transitória. Causas: Sobrecarga Térmica mecânica, falha no Rotor bloqueio, desequilíbrio de tensão. Detectada por relé de sobrecorrente ou inversor.",corrente | do | motor | acima | do | valor | nominal | de | forma | sustentada | transitória | causas | sobrecarga | térmica | mecânica | falha | Rotor | bloqueio | desequilíbrio | de | tensão | detectada | relé | de | sobrecorrente | inversor,29,26,,{},GE009 | CM002 | TF011 | GE002 | GE001 | TF007,2,2,4,A,IEC 60255-151 | IEC 60947-4-1,Normalizar: sobrecorrente | overcurrent | OC | TF011 → tipo_falha. Registrar valor de pico (A) e duração (s). Threshold: I > 1.15 × In sustentado.
CORP-0390,TF011,tipos_falha,tipo_falha,Sobrecorrente,Overcurrent,SC,OC,definicao_en,manual_tecnico,en,en,2026-04-29,2026-05-09,v5,v1.0,"Motor current above rated value in sustained or transient form. Causes: mechanical overload, rotor fault, blockage, voltage unbalance. Detected by overcurrent relay or drive.","Motor current above rated value in sustained or transient form. Causes: mechanical overload, Rotor fault, blockage, voltage Desequilíbrio de Rotor Detected by Sobrecorrente relay or Inversor de Frequência",motor | current | above | rat | value | sustain | or | transient | form | caus | mechanical | overload | Rotor | fault | blockage | voltage | desequilíbrio | de | Rotor | detect | sobrecorrente | relay | or | inversor | de | frequência,24,26,,{},SI005 | GE009 | TF006 | CM002 | TF011 | TN001 | GE002 | GE001,4,4,2,A,IEC 60255-151 | IEC 60947-4-1,Normalizar: sobrecorrente | overcurrent | OC | TF011 → tipo_falha. Registrar valor de pico (A) e duração (s). Threshold: I > 1.15 × In sustentado.
CORP-0391,TF011,tipos_falha,tipo_falha,Sobrecorrente,Overcurrent,SC,OC,observacoes_pt,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,Diferente de sobrecarga térmica (TF007): sobrecorrente é a grandeza elétrica instantânea; sobrecarga térmica integra o efeito térmico ao longo do tempo.,Diferente de Sobrecarga Térmica térmica (TF007): sobrecorrente é a grandeza elétrica instantânea; Sobrecarga Térmica térmica integra o efeito térmico ao longo do tempo.,diferente | de | sobrecarga | térmica | térmica | TF007 | sobrecorrente | grandeza | elétrica | instantânea | sobrecarga | térmica | térmica | integra | efeito | térmico | longo | do | tempo,18,19,TF007,{'codigo_evento': 7.0},GE002 | TF011 | TF007,2,2,1,A,IEC 60255-151 | IEC 60947-4-1,Normalizar: sobrecorrente | overcurrent | OC | TF011 → tipo_falha. Registrar valor de pico (A) e duração (s). Threshold: I > 1.15 × In sustentado.
CORP-0392,TF011,tipos_falha,tipo_falha,Sobrecorrente,Overcurrent,SC,OC,ambiguidades,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,"Sobrecorrente pode ser causada por sobrecarga mecânica, curto-circuito ou falta de fase — registrar causa raiz; a assinatura de corrente difere em cada caso.","Sobrecorrente pode ser causada por Sobrecarga Térmica mecânica, curto-circuito ou falta de fase — registrar causa raiz; a assinatura de corrente difere em cada caso.","sobrecorrente | pode | causada | sobrecarga | térmica | mecânica, | curto-circuito | falta | de | fase | registrar | causa | raiz; | assinatura | de | corrente | difere | em | cada | caso.",22,20,,{},TF009 | GE002 | TF011 | TF007,1,1,3,A,IEC 60255-151 | IEC 60947-4-1,Normalizar: sobrecorrente | overcurrent | OC | TF011 → tipo_falha. Registrar valor de pico (A) e duração (s). Threshold: I > 1.15 × In sustentado.
CORP-0393,TF012,tipos_falha,tipo_falha,Sobretensão,Overvoltage,STV,OV,definicao_pt,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,"Tensão de alimentação do motor acima de 110% do valor nominal por período prolongado. Pode causar sobreaquecimento, aumento de perdas no núcleo e redução da vida útil do isolamento.",Tensão de alimentação do motor acima de 110% do valor nominal por período prolongado. Pode causar Sobrecarga Térmica aumento de perdas no núcleo e redução da vida útil do isolamento.,tensão | de | alimentação | do | motor | acima | de | 110_ | do | valor | nominal | período | prolongado | pode | causar | sobrecarga | térmica | aumento | de | perda | núcleo | redução | vida | útil | do | isolamento,28,26,,{},GE001 | TF007,1,1,3,V,IEC 60034-1 | IEC 61000-4-11,Normalizar: sobretensão | overvoltage | OV | TF012 → tipo_falha. Registrar valor de pico (V) e duração (ms). IEC 60034-1: operação contínua até +10% da tensão nominal.
CORP-0394,TF012,tipos_falha,tipo_falha,Sobretensão,Overvoltage,STV,OV,definicao_en,manual_tecnico,en,en,2026-04-29,2026-05-09,v5,v1.0,"Motor supply voltage exceeding 110% of rated value for a prolonged period. Can cause overheating, increased core losses and reduced insulation life.",Motor supply voltage exceeding 110% of rated value for a prolonged period. Can cause Sobrecarga Térmica increased core losses and reduced insulation life.,motor | supply | voltage | exceed | 110_ | rat | value | prolong | period | cause | sobrecarga | térmica | increas | core | loss | and | reduc | insulation | life,21,19,,{},TN001 | GE001 | TF007,1,1,3,V,IEC 60034-1 | IEC 61000-4-11,Normalizar: sobretensão | overvoltage | OV | TF012 → tipo_falha. Registrar valor de pico (V) e duração (ms). IEC 60034-1: operação contínua até +10% da tensão nominal.
CORP-0395,TF012,tipos_falha,tipo_falha,Sobretensão,Overvoltage,STV,OV,observacoes_pt,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,Monitorar em conjunto com subtensão (TF013) e desequilíbrio de tensão (GE008).,Monitorar em conjunto com subtensão (TF013) e desequilíbrio de tensão (GE008).,monitorar | em | conjunto | subtensão | TF013 | desequilíbrio | de | tensão | GE008,10,9,TF013 | GE008,{'codigo_evento': 8.0},TF013 | GE009 | GE001,0,0,1,V,IEC 60034-1 | IEC 61000-4-11,Normalizar: sobretensão | overvoltage | OV | TF012 → tipo_falha. Registrar valor de pico (V) e duração (ms). IEC 60034-1: operação contínua até +10% da tensão nominal.
CORP-0396,TF012,tipos_falha,tipo_falha,Sobretensão,Overvoltage,STV,OV,ambiguidades,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,Sobretensão transitória (surto) difere de sobretensão sustentada — registrar duração: < 1 ms = surto; > 1 s = sobretensão sustentada. Impactos no motor são distintos.,Sobretensão transitória (surto) difere de sobretensão sustentada — registrar duração: < 1 Motor Síncrono = surto; > 1 Regime de Serviço = sobretensão sustentada. Impactos no motor são distintos.,sobretensão | transitória | (surto) | difere | de | sobretensão | sustentada | registrar | duração: | motor | síncrono | surto; | regime | de | serviço | sobretensão | sustentada. | impactos | motor | são | distintos.,18,21,,{},TF012 | GE001,2,2,1,V,IEC 60034-1 | IEC 61000-4-11,Normalizar: sobretensão | overvoltage | OV | TF012 → tipo_falha. Registrar valor de pico (V) e duração (ms). IEC 60034-1: operação contínua até +10% da tensão nominal.
CORP-0397,TF013,tipos_falha,tipo_falha,Subtensão,Undervoltage,UTV,UV,definicao_pt,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,"Tensão de alimentação abaixo de 90% do valor nominal. Causa aumento de corrente (motor tenta manter potência), aquecimento excessivo e possível trip por sobrecorrente.","Tensão de alimentação abaixo de 90% do valor nominal. Causa aumento de corrente (motor tenta manter potência), aquecimento excessivo e possível Desarme por sobrecorrente.",tensão | de | alimentação | abaixo | de | 90_ | do | valor | nominal | causa | aumento | de | corrente | motor | tenta | manter | potência | aquecimento | excessivo | possível | desarme | sobrecorrente,23,22,,{},TF011 | EL002 | GE002 | GE001 | GE003,1,1,1,V,IEC 60034-1 | IEC 61000-4-11,Normalizar: subtensão | undervoltage | UV | TF013 → tipo_falha. Registrar valor mínimo (V) e duração (s). Limite crítico: < 90% da tensão nominal (IEC 60034-1).
